X,Y,OBJECTID,SCHID,NAME,ADDRESS,TOWN_MAIL,TOWN,ZIPCODE,PHONE,GRADES,TYPE,TYPE_DESC,TYPE_DESC2,DIST_NAME,DIST_CODE,MA_ADDR_ID
207091.983599998,898507.548599999,198,01000039,Potter Road School,492 Potter Road,Framingham,FRAMINGHAM,01701,508-626-9110,"K,01,02,03,04,05",ELE,Public Elementary,,Framingham,01000000,4132519
109354.383199997,903372.507,199,01270505,Smith Academy,34 School Street,Hatfield,HATFIELD,01038,413-247-5641,"07,08,09,10,11,12",SEC,Public Secondary,,Hatfield,01270000,253270
207628.161399998,876766.264800001,200,01770015,Burke-Memorial Elementary School,16 Cassidy Lane,Medway,MEDWAY,02053,508-533-3266,"02,03,04",ELE,Public Elementary,,Medway,01770000,1638492
227558.667599998,940054.014800001,201,01490537,School for Exceptional Studies,233 Haverhill Street,Lawrence,LAWRENCE,01841,978-975-5980,"K,01,02,03,04,05,06,07,08,09,10,11,12",SEC,Public Secondary,,Lawrence,01490000,2115829
282824.085,818755.038600001,202,01720505,Mashpee High School,500 Old Barnstable Road,Mashpee,MASHPEE,02649,508-539-3600,"09,10,11,12",SEC,Public Secondary,,Mashpee,01720000,1956141
104652.251,898510.727400001,203,04060705,Smith Vocational and Agricultural High School,80 Locust Street,Northampton,NORTHAMPTON,01060,413-587-1414,"09,10,11,12",SEC,Public Secondary,,Northampton-Smith Vocational Agricultural,04060000,695630
269647.024800003,856314.8048,204,02390030,Nathaniel Morton Elementary School,6 Lincoln Street,Plymouth,PLYMOUTH,02360,508-830-4320,"K,01,02,03,04,05",ELE,Public Elementary,,Plymouth,02390000,2185258
103275.206200004,889869.894400001,205,00860305,White Brook Middle School,200 Park Street,Easthampton,EASTHAMPTON,01027,413-529-1530,"05,06,07,08",MID,Public Middle,,Easthampton,00860000,170088
182021.6184,927858.062,206,01620025,Turkey Hill Elementary School,129 Northfield Road,Lunenburg,LUNENBURG,01462,978-582-4110,"03,04,05",ELE,Public Elementary,,Lunenburg,01620000,1651730
267344.093,858488.489399999,207,02390010,Hedge School,258 Standish Avenue,Plymouth,PLYMOUTH,02360,508-830-4340,"K,01,02,03,04,05",ELE,Public Elementary,,Plymouth,02390000,2199587
254108.785599999,937101.582400002,208,01440015,Winthrop School,65 Central Street,Ipswich,IPSWICH,01938,978-356-2976,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Ipswich,01440000,2521213
101888.624600001,936830.672,209,07170010,Colrain Central School,22 Jacksonville Road,Colrain,COLRAIN,01340,413-624-3451,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Mohawk Trail,07170000,150670
297617.807400003,828288.235399999,210,00200005,West Barnstable Elementary School,2463 Main Street,West Barnstable,BARNSTABLE,02668,508-362-4949,"K,01,02,03",ELE,Public Elementary,,Barnstable,00200000,1234261
250815.4432,883564.167800002,211,01310020,South Elementary School,831 Main Street,Hingham,HINGHAM,02043,781-741-1540,"K,01,02,03,04,05",ELE,Public Elementary,,Hingham,01310000,3454025
246290.457199998,819611.329799999,212,02010140,Betsey B Winslow School,561 Allen Street,New Bedford,NEW BEDFORD,02740,508-997-4511,"K,01,02,03,04,05",ELE,Public Elementary,,New Bedford,02010000,4075099
193586.918200001,898131.27,213,04300305,Advanced Math and Science Academy Charter School,201 Forest Street,Marlborough,MARLBOROUGH,01752,508-597-2400,"06,07,08,09,10,11,12",CHA,Charter,,Advanced Math and Science Academy Charter,04300000,1619504
171493.857600003,883855.481800001,214,00170010,Bryn Mawr School,35 Swanson Road,Auburn,AUBURN,01501,508-832-7733,"K,01,02",ELE,Public Elementary,,Auburn,00170000,1213840
177122.773400001,907015.444,215,07750027,Houghton Elementary School,32 Boutelle Road,Sterling,STERLING,01564,978-422-2333,"K,01,02,03,04",ELE,Public Elementary,,Wachusett,07750000,1506925
236936.615,906498.121399999,216,04940205,Pioneer Charter School of Science,51 Summer Street,Everett,EVERETT,01249,617-389-7277,"K,01,02,03,04,05,06,07,08,09,10,11,12",CHA,Charter,,Pioneer Charter School of Science,04940000,3508646
218907.6492,851786.143599998,217,00160040,Hyman Fine Elementary School,790 Oak Hill Avenue,Attleboro,ATTLEBORO,02703,508-222-1419,"K,01,02,03,04",ELE,Public Elementary,,Attleboro,00160000,2961636
247369.215,819211.687199999,218,02010040,James B Congdon School,50 Hemlock Street,New Bedford,NEW BEDFORD,02740,508-997-4511,"K,01,02,03,04,05",ELE,Public Elementary,,New Bedford,02010000,4071671
246890.599200003,821166.524799999,219,02010510,Trinity Day Academy,181 Hillman Street,New Bedford,NEW BEDFORD,02740,508-997-4511,"04,05,06,07,08,09,10,11,12",SEC,Public Secondary,,New Bedford,02010000,4078302
216457.797,901257.455,220,03300015,Woodland School,10 Alphabet Lane,Weston,WESTON,02493,781-786-5300,"PK,K,01,02,03",ELE,Public Elementary,,Weston,03300000,2151616
200898.935400002,864835.453200001,221,00250020,South Elementary School,70 Harpin Street,Bellingham,BELLINGHAM,02019,508-883-8001,"K,01,02,03",ELE,Public Elementary,,Bellingham,00250000,2144959
225161.330799997,833129.033,222,02920006,Elizabeth S Brown School,29 Gardners Neck Road,Swansea,SWANSEA,02777,508-675-7892,"03,04,05",ELE,Public Elementary,,Swansea,02920000,4213957
138974.0348,884920.7194,223,03110840,St. Thomas Aquinas School,2270 Main Street,West Warren,WARREN,01092,413-436-5056,"K,01,02,03,04,05,06,07,08,09,10,11,12",PRI,Private,,,,998651
226769.586199999,884940.727200001,224,03350012,Downey School,250 Downey Street,Westwood,WESTWOOD,02090,781-326-7500,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Westwood,03350000,2913536
228741.841399997,912308.840799998,225,03440020,Lynch Elementary School,10 Brantwood Road,Winchester,WINCHESTER,01890,781-721-7013,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Winchester,03440000,4176004
200898.935400002,864835.453200001,226,00250510,Keough Memorial Academy,60 Harpin Street,Bellingham,BELLINGHAM,02019,508-883-5403,"07,08,09,10,11,12",SEC,Public Secondary,,Bellingham,00250000,2147683
204953.782600001,922673.7458,227,03260820,Next Generation Children's Center,9 Powers Road,Westford,WESTFORD,01886,978-692-1030,"PK,K",PRI,Private,,,,1475193
218148.260200001,918366.513599999,228,00230012,Lt. Job Lane School,66 Sweetwater Avenue,Bedford,BEDFORD,01730,781-275-7606,"03,04,05",ELE,Public Elementary,,Bedford,00230000,2383240
205322.276600003,891736.27,229,08290605,Joseph P Keefe Technical High School,750 Winter Street,Framingham,FRAMINGHAM,01702,508-416-2252,"09,10,11,12",VOC,Public Voc/Tech/Ag Reg'l HS,,South Middlesex RVT,08290000,4129135
111307.634800002,886824.826400001,230,02780015,Plains Elementary School,00 Lyman Street,South Hadley,SOUTH HADLEY,01075,413-538-5068,"PK,K,01",ELE,Public Elementary,,South Hadley,02780000,4255721
230324.068599999,904688.025600001,231,04200205,Benjamin Banneker Charter Public School,21 Notre Dame Avenue,Cambridge,CAMBRIDGE,02140,617-497-7771,"PK,K,01,02,03,04,05,06",CHA,Charter,,Benjamin Banneker Charter,04200000,3616386
229869.3134,933799.8924,232,00090305,Doherty Middle School,50 Bartlet Street,Andover,ANDOVER,01810,978-247-9400,"06,07,08",MID,Public Middle,,Andover,00090000,60848
208626.778800003,869053.8158,233,01010032,Parmenter School,235 Wachusett Street,Franklin,FRANKLIN,02038,508-541-5281,"K,01,02,03,04,05",ELE,Public Elementary,,Franklin,01010000,2100545
239770.7042,927476.922400001,234,01840005,Howe-Manning School,26 Central Street,Middleton,MIDDLETON,01949,978-739-2800,"PK,03,04,05,06",ELE,Public Elementary,,Middleton,01840000,666523
301194.549800001,823113.378199998,235,04890505,Sturgis Charter Public School,427 Main Street,Hyannis,BARNSTABLE,02601,508-778-1782,"09,10,11,12",CHA,Charter,,Sturgis Charter,04890000,1251187
234032.837399997,903636.3814,236,02740005,Capuano Early Childhood Center,150 Glen Street,Somerville,SOMERVILLE,02145,617-629-5480,"PK,K",ELE,Public Elementary,,Somerville,02740000,3211909
190387.725,879207.013599999,237,08050605,Blackstone Valley Regional Vocational Technical High School,65 Pleasant Street,Upton,UPTON,01568,508-529-7758,"09,10,11,12",VOC,Public Voc/Tech/Ag Reg'l HS,,Blackstone Valley RVT,08050000,1649533
240544.828199998,874242.355799999,238,00440010,Brookfield School,135 Jon Drive,Brockton,BROCKTON,02302,508-580-7257,"K,01,02,03,04,05",ELE,Public Elementary,,Brockton,00440000,3279632
56683.9934,910746.187399998,239,02360310,Theodore Herberg Middle School,501 Pomeroy Avenue,Pittsfield,PITTSFIELD,01201,413-448-9640,"06,07,08",MID,Public Middle,,Pittsfield,02360000,186927
244752.431400001,890838.689599998,240,02430040,Atherton Hough School,1084 Sea Street,Quincy,QUINCY,02169,617-984-8797,"K,01,02,03,04,05",ELE,Public Elementary,,Quincy,02430000,4028939
112210.0766,865853.133200001,241,01590025,Wolf Swamp Road School,62 Wolf Swamp Road,Longmeadow,LONGMEADOW,01106,413-565-4270,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Longmeadow,01590000,661259
215688.219,914967.5436,242,00230010,Lt. Eleazer Davis Elementary School,410 Davis Road,Bedford,BEDFORD,01730,781-275-6804,"PK,K,01,02",ELE,Public Elementary,,Bedford,00230000,2379583
239197.853799999,919282.726799998,243,01640010,Huckleberry Hill School,5 Knoll Road,Lynnfield,LYNNFIELD,01940,781-334-5835,"K,01,02,03,04",ELE,Public Elementary,,Lynnfield,01640000,3562902
218095.248199999,926175.190400001,244,00310026,Hajjar Elementary School,59 Rogers Street,Billerica,BILLERICA,01862,978-528-8550,"K,01,02,03,04",ELE,Public Elementary,,Billerica,00310000,2371554
273805.139399998,812065.5308,245,00960405,Lawrence School,113 Lakeview Avenue,Falmouth,FALMOUTH,02540,508-548-0606,"07,08",MID,Public Middle,,Falmouth,00960000,1332269
218660.577399999,923010.0616,246,00310015,Parker School,52 River Street,Billerica,BILLERICA,01821,978-528-8610,"K,01,02,03,04",ELE,Public Elementary,,Billerica,00310000,2373310
268927.591200002,936216.6362,247,01070042,Plum Cove School,15 Hickory Street,Gloucester,GLOUCESTER,01930,978-282-3030,"K,01,02,03,04,05",ELE,Public Elementary,,Gloucester,01070000,3390354
212960.313199997,935815.719,248,00790035,Brookside Elementary School,1560 Lakeview Avenue,Dracut,DRACUT,01826,978-957-0716,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Dracut,00790000,2317462
246192.829,831052.084,155,02010123,Casimir Pulaski School,1097 Braley Road,New Bedford,NEW BEDFORD,02745,508-997-4511,"PK,K,01,02,03,04,05",ELE,Public Elementary,,New Bedford,02010000,4075140
218755.630599998,924439.555199999,156,00310305,Marshall Middle School,15 Floyd Street,Billerica,BILLERICA,01821,978-528-8670,"05,06,07",MID,Public Middle,,Billerica,00310000,4161514
232104.0942,944233.722600002,157,01280850,Bradford Christian Academy,97 Oxford Avenue,Bradford,HAVERHILL,01835,978-373-7900,"K,01,02,03,04,05,06,07,08,09,10,11,12",PRI,Private,,,,2233310
206769.228399999,866903.488,158,01010310,Remington Middle School,628 Washington Street,Franklin,FRANKLIN,02038,508-541-2130,"06,07,08",MID,Public Middle,,Franklin,01010000,2092794
163417.82,904406.481800001,159,07750060,Glenwood Elementary School,65 Glenwood Road,Rutland,RUTLAND,01543,508-886-0399,"03,04,05",ELE,Public Elementary,,Wachusett,07750000,1049347
245530.527199998,821595.089200001,160,02010015,Elizabeth Carter Brooks School,212 Nemasket Street,New Bedford,NEW BEDFORD,02740,508-997-4511,"K,01,02,03,04,05",ELE,Public Elementary,,New Bedford,02010000,4081943
206018.879799999,896885.880800001,161,01000310,Walsh Middle School,301 Brook Street,Framingham,FRAMINGHAM,01701,508-626-9180,"06,07,08",MID,Public Middle,,Framingham,01000000,4143148
216816.8024,881684.661200002,162,01750505,Medfield High School,88R South Street,Medfield,MEDFIELD,02052,508-359-4367,"09,10,11,12",SEC,Public Secondary,,Medfield,01750000,2562047
115161.042,868085.090799998,163,00870505,East Longmeadow High School,180 Maple Street,East Longmeadow,EAST LONGMEADOW,01028,413-525-5460,"09,10,11,12",SEC,Public Secondary,,East Longmeadow,00870000,162418
225535.237599999,882831.998,164,02200010,Cornelius M Callahan School,116 Garfield Avenue,Norwood,NORWOOD,02062,781-762-0693,"01,02,03,04,05",ELE,Public Elementary,,Norwood,02200000,3105669
247325.558399998,822860.2892,165,02010078,Hayden/McFadden School,361 Cedar Grove,New Bedford,NEW BEDFORD,02746,508-997-4511,"PK,K,01,02,03,04,05",ELE,Public Elementary,,New Bedford,02010000,4065991
107824.2936,880233.915399998,166,00610090,Gen. John J Stefanik School,720 Meadow Street,Chicopee,CHICOPEE,01013,413-594-3464,"K,01,02,03,04,05",ELE,Public Elementary,,Chicopee,00610000,116382
216189.924800001,854450.404,167,00160315,Cyril K Brennan Middle School,320 Rathbun Willard Drive,Attleboro,ATTLEBORO,02703,508-222-6260,"05,06,07,08",MID,Public Middle,,Attleboro,00160000,2959944
240990.601,886678.904599998,168,00400804,Meetinghouse Montessori School,85 Washington Street,Braintree,BRAINTREE,02184,781-356-7877,"PK,K,01,02,03,04,05",PRI,Private,,,,2392515
260303.6272,925951.1972,169,06980510,Manchester Essex Regional High School,36 Lincoln Street,Manchester,MANCHESTER,01944,978-526-4412,"09,10,11,12",SEC,Public Secondary,,Manchester Essex,06980000,3050566
118592.998199999,870277.037599999,170,00870013,Meadow Brook School,607 Parker Street,East Longmeadow,EAST LONGMEADOW,01028,413-525-5470,"PK,K,01,02",ELE,Public Elementary,,East Longmeadow,00870000,165593
240459.367399998,953149.615600001,171,07450010,Helen R Donaghue School,24 Union Street Ext.,Merrimac,MERRIMAC,01860,978-346-8921,"03,04,05,06",ELE,Public Elementary,,Pentucket,07450000,4213269
225550.595600002,919911.7126,172,00480007,Fox Hill School,1 Fox Hill Road,Burlington,BURLINGTON,01803,781-270-1791,"K,01,02,03,04,05",ELE,Public Elementary,,Burlington,00480000,2426155
216877.461599998,881737.862199999,173,01750305,Thomas A Blake Middle School,24 Pound Street,Medfield,MEDFIELD,02052,508-359-2396,"06,07,08",MID,Public Middle,,Medfield,01750000,2562908
232543.062399998,946635.761,98,01280100,Consentino Middle School,685 Washington Street,Haverhill,HAVERHILL,01832,978-374-5775,"05,06,07,08",MID,Public Middle,,Haverhill,01280000,2219766
221125.498,867417.342799999,99,04460550,Foxborough Regional Charter School,131 Central Street,Foxborough,FOXBOROUGH,02035,508-543-2508,"K,01,02,03,04,05,06,07,08,09,10,11,12",CHA,Charter,,Foxborough Regional Charter,04460000,2495891
106314.444600001,866735.7192,100,00050030,James Clark School,65 Oxford Street,Agawam,AGAWAM,01001,413-821-0576,"K,01,02,03,04",ELE,Public Elementary,,Agawam,00050000,2265306
246328.304399997,913603.585200001,101,01630060,Ingalls School,1 Collins Street Terrace,Lynn,LYNN,01902,781-477-7400,"K,01,02,03,04,05",ELE,Public Elementary,,Lynn,01630000,3784558
229141.995200001,879406.3422,102,00500010,Rodman Early Childhood Center,960 Washington Street,Canton,CANTON,02021,781-821-5060,PK,ELE,Public Elementary,,Canton,00500000,2436951
230027.189599998,911109.3092,103,03440305,McCall Middle School,458 Main Street,Winchester,WINCHESTER,01890,781-721-7026,"06,07,08",MID,Public Middle,,Winchester,03440000,2999858
115373.656800002,880988.343400002,104,00610022,Litwin School,135 Litwin Lane,Chicopee,CHICOPEE,01020,413-594-3545,"K,01,02,03,04,05",ELE,Public Elementary,,Chicopee,00610000,4211568
251222.725599997,940897.9274,105,07730025,Pine Grove School,191 Main Street,Rowley,ROWLEY,01969,978-948-2520,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Triton,07730000,3180401
251131.555200003,878657.405,106,04880550,South Shore Charter Public School,100 Longwater Circle,Norwell,NORWELL,02061,781-982-4202,"K,01,02,03,04,05,06,07,08,09,10,11,12",CHA,Charter,,South Shore Charter,04880000,3376748
244573.942199998,915229.021,107,01630095,Edward A Sisson School,58 Conomo Avenue,Lynn,LYNN,01904,781-477-7455,"PK,K,01,02,03,04,05",ELE,Public Elementary,,Lynn,01630000,3787201
205513.313199997,903309.4802,108,02880305,Ephraim Curtis Middle School,22 Pratts Mill Road,Sudbury,SUDBURY,01776,978-443-1071,"06,07,08",MID,Public Middle,,Sudbury,02880000,1641737
264645.394199997,930179.326400001,109,01070050,West Parish School,10 Concord Street,Gloucester,GLOUCESTER,01930,978-281-9835,"K,01,02,03,04,05",ELE,Public Elementary,,Gloucester,01070000,3382281
158651.301200002,924788.864399999,110,01030020,Waterford Street School,62 Waterford Street,Gardner,GARDNER,01440,978-632-1605,"PK,K,01",ELE,Public Elementary,,Gardner,01030000,1102423
233719.896799996,927254.944800001,111,02170010,J. Turner Hood Elementary School,298A Haverhill Street,North Reading,NORTH READING,01864,978-664-7817,"PK,K,01,02,03,04,05",ELE,Public Elementary,,North Reading,02170000,3091335
238294.612,867780.894400001,112,00440017,John F Kennedy School,900 Ash Street,Brockton,BROCKTON,02301,508-580-7278,"K,01,02,03,04,05",ELE,Public Elementary,,Brockton,00440000,3277603
230328.648199998,912586.1164,113,03440040,Muraco Elementary School,33 Bates Road,Winchester,WINCHESTER,01890,781-721-7030,"K,01,02,03,04,05",ELE,Public Elementary,,Winchester,03440000,3001719
230553.763800003,897628.834199999,114,00460035,William H Lincoln School,19 Kennard Road,Brookline,BROOKLINE,02445,617-879-4600,"K,01,02,03,04,05,06,07,08",ELE,Public Elementary,,Brookline,00460000,3318769
226362.774400003,932429.802,115,00090010,Henry C Sanborn Elementary School,90 Lovejoy Road,Andover,ANDOVER,01810,978-247-9700,"K,01,02,03,04,05",ELE,Public Elementary,,Andover,00090000,67397
221880.570799999,883330.378400002,116,03350017,Martha Jones School,80 Martha Jones Road,Westwood,WESTWOOD,02090,781-326-7500,"K,01,02,03,04,05",ELE,Public Elementary,,Westwood,03350000,2912610
269847.868799999,796913.262400001,117,04660550,Martha's Vineyard Public Charter School,424 State Road,West Tisbury,WEST TISBURY,02575,508-693-9900,"K,01,02,03,04,05,06,07,08,09,10,11,12",CHA,Charter,,Martha's Vineyard Charter,04660000,1750164
276613.897200003,833190.718600001,118,08790605,Upper Cape Cod Regional Technical School,220 Sandwich Road,Bourne,BOURNE,02532,508-759-7711,"09,10,11,12",VOC,Public Voc/Tech/Ag Reg'l HS,,Upper Cape Cod RVT,08790000,174
237592.251199998,873856.562600002,119,00180010,Ralph D Butler School,1 Patrick Clark Drive,Avon,AVON,02322,508-587-7009,"PK,K,01,02,03,04,05,06",ELE,Public Elementary,,Avon,00180000,3419655
247194.692,824470.515799999,120,02010095,Abraham Lincoln School,445 Ashley Blvd,New Bedford,NEW BEDFORD,02745,508-997-4511,"K,01,02,03,04,05",ELE,Public Elementary,,New Bedford,02010000,4075900
251808.454800002,869785.913400002,121,07800315,Hanson Middle School,111 Liberty Street,Hanson,HANSON,02341,781-618-7575,"05,06,07,08",MID,Public Middle,,Whitman-Hanson,07800000,3445198
103280.130199999,891566.593199998,122,00860005,Center School,9 School Street,Easthampton,EASTHAMPTON,01027,413-529-1540,"K,01,02,03,04",ELE,Public Elementary,,Easthampton,00860000,174120
96370.9975999966,878183.579799999,123,03250505,Westfield High School,177 Montgomery Road,Westfield,WESTFIELD,01085,413-572-6466,"09,10,11,12",SEC,Public Secondary,,Westfield,03250000,971800
